timestamp,customer_no,location,day
2019-09-04 09:39:00,323,spices,Wednesday
2019-09-04 09:39:00,341,spices,Wednesday
2019-09-04 09:40:00,313,drinks,Wednesday
2019-09-04 09:40:00,327,checkout,Wednesday
2019-09-04 09:40:00,331,fruit,Wednesday
2019-09-04 09:40:00,338,drinks,Wednesday
2019-09-04 09:41:00,313,spices,Wednesday
2019-09-04 09:41:00,323,dairy,Wednesday
2019-09-04 09:41:00,324,drinks,Wednesday
2019-09-04 09:41:00,332,drinks,Wednesday
2019-09-04 09:41:00,338,checkout,Wednesday
2019-09-04 09:41:00,341,drinks,Wednesday
2019-09-04 09:42:00,344,fruit,Wednesday
2019-09-04 09:42:00,335,checkout,Wednesday
2019-09-04 09:42:00,337,fruit,Wednesday
2019-09-04 09:42:00,334,drinks,Wednesday
2019-09-04 09:42:00,313,drinks,Wednesday
2019-09-04 09:42:00,323,fruit,Wednesday
2019-09-04 09:43:00,333,checkout,Wednesday
2019-09-04 09:43:00,341,checkout,Wednesday
2019-09-04 09:43:00,339,checkout,Wednesday
2019-09-04 09:43:00,343,fruit,Wednesday
2019-09-04 09:44:00,323,checkout,Wednesday
2019-09-04 09:44:00,331,checkout,Wednesday
2019-09-04 09:44:00,332,checkout,Wednesday
2019-09-04 09:44:00,344,dairy,Wednesday
2019-09-04 09:45:00,324,fruit,Wednesday
2019-09-04 09:45:00,330,drinks,Wednesday
2019-09-04 09:45:00,337,checkout,Wednesday
2019-09-04 09:45:00,340,dairy,Wednesday
2019-09-04 09:45:00,345,drinks,Wednesday
2019-09-04 09:46:00,346,dairy,Wednesday
2019-09-04 09:46:00,342,fruit,Wednesday
2019-09-04 09:46:00,313,fruit,Wednesday
2019-09-04 09:46:00,330,fruit,Wednesday
2019-09-04 09:46:00,344,checkout,Wednesday
2019-09-04 09:47:00,345,checkout,Wednesday
2019-09-04 09:48:00,349,dairy,Wednesday
2019-09-04 09:48:00,348,dairy,Wednesday
2019-09-04 09:48:00,350,drinks,Wednesday
2019-09-04 09:48:00,346,drinks,Wednesday
2019-09-04 09:48:00,334,fruit,Wednesday
2019-09-04 09:48:00,330,checkout,Wednesday
2019-09-04 09:48:00,313,checkout,Wednesday
2019-09-04 09:48:00,347,dairy,Wednesday
2019-09-04 09:49:00,324,checkout,Wednesday
2019-09-04 09:49:00,343,checkout,Wednesday
2019-09-04 09:49:00,349,checkout,Wednesday
2019-09-04 09:50:00,334,spices,Wednesday
2019-09-04 09:50:00,342,drinks,Wednesday
2019-09-04 09:50:00,351,drinks,Wednesday
2019-09-04 09:51:00,354,fruit,Wednesday
2019-09-04 09:51:00,353,dairy,Wednesday
2019-09-04 09:51:00,351,checkout,Wednesday
2019-09-04 09:51:00,347,drinks,Wednesday
2019-09-04 09:51:00,346,fruit,Wednesday
2019-09-04 09:51:00,325,fruit,Wednesday
2019-09-04 09:51:00,352,dairy,Wednesday
2019-09-04 09:52:00,334,dairy,Wednesday
2019-09-04 09:52:00,348,checkout,Wednesday
2019-09-04 09:52:00,352,drinks,Wednesday
2019-09-04 09:52:00,354,checkout,Wednesday
2019-09-04 09:53:00,325,checkout,Wednesday
2019-09-04 09:53:00,346,dairy,Wednesday
2019-09-04 09:53:00,355,spices,Wednesday
2019-09-04 09:53:00,356,dairy,Wednesday
2019-09-04 09:53:00,357,dairy,Wednesday
2019-09-04 09:54:00,361,fruit,Wednesday
2019-09-04 09:54:00,360,fruit,Wednesday
2019-09-04 09:54:00,359,dairy,Wednesday
2019-09-04 09:54:00,355,checkout,Wednesday
2019-09-04 09:54:00,352,fruit,Wednesday
2019-09-04 09:54:00,350,checkout,Wednesday
2019-09-04 09:54:00,342,checkout,Wednesday
2019-09-04 09:54:00,358,dairy,Wednesday
2019-09-04 09:55:00,346,drinks,Wednesday
2019-09-04 09:55:00,347,checkout,Wednesday
2019-09-04 09:55:00,360,drinks,Wednesday
2019-09-04 09:55:00,361,dairy,Wednesday
2019-09-04 09:56:00,365,fruit,Wednesday
2019-09-04 09:56:00,364,spices,Wednesday
2019-09-04 09:56:00,362,spices,Wednesday
2019-09-04 09:56:00,361,drinks,Wednesday
2019-09-04 09:56:00,353,checkout,Wednesday
2019-09-04 09:56:00,360,fruit,Wednesday
2019-09-04 09:56:00,363,fruit,Wednesday
2019-09-04 09:57:00,371,fruit,Wednesday
2019-09-04 09:57:00,370,fruit,Wednesday
2019-09-04 09:57:00,369,spices,Wednesday
2019-09-04 09:57:00,368,fruit,Wednesday
2019-09-04 09:57:00,366,dairy,Wednesday
2019-09-04 09:57:00,364,dairy,Wednesday
2019-09-04 09:57:00,363,dairy,Wednesday
2019-09-04 09:57:00,360,drinks,Wednesday
2019-09-04 09:57:00,352,checkout,Wednesday
2019-09-04 09:57:00,346,spices,Wednesday
2019-09-04 09:57:00,367,drinks,Wednesday
2019-09-04 09:58:00,373,fruit,Wednesday
2019-09-04 09:58:00,372,spices,Wednesday
2019-09-04 09:58:00,371,dairy,Wednesday
2019-09-04 09:58:00,366,checkout,Wednesday
2019-09-04 09:58:00,365,drinks,Wednesday
2019-09-04 09:58:00,369,checkout,Wednesday
2019-09-04 09:58:00,357,spices,Wednesday
2019-09-04 09:58:00,360,checkout,Wednesday
2019-09-04 09:58:00,362,drinks,Wednesday
2019-09-04 09:59:00,365,fruit,Wednesday
2019-09-04 09:59:00,367,checkout,Wednesday
2019-09-04 09:59:00,368,dairy,Wednesday
2019-09-04 09:59:00,372,dairy,Wednesday
2019-09-04 09:59:00,346,drinks,Wednesday
2019-09-04 09:59:00,374,dairy,Wednesday
2019-09-04 09:59:00,375,dairy,Wednesday
2019-09-04 09:59:00,376,fruit,Wednesday
2019-09-04 09:59:00,377,spices,Wednesday
2019-09-04 09:59:00,378,fruit,Wednesday
2019-09-04 09:59:00,363,fruit,Wednesday
2019-09-04 10:00:00,362,fruit,Wednesday
2019-09-04 10:00:00,376,checkout,Wednesday
2019-09-04 10:00:00,356,fruit,Wednesday
2019-09-04 10:00:00,334,fruit,Wednesday
2019-09-04 10:00:00,357,fruit,Wednesday
2019-09-04 10:01:00,382,fruit,Wednesday
2019-09-04 10:01:00,381,drinks,Wednesday
2019-09-04 10:01:00,380,fruit,Wednesday
2019-09-04 10:01:00,379,fruit,Wednesday
2019-09-04 10:01:00,372,spices,Wednesday
2019-09-04 10:01:00,377,checkout,Wednesday
2019-09-04 10:01:00,368,fruit,Wednesday
2019-09-04 10:01:00,365,dairy,Wednesday
2019-09-04 10:01:00,362,dairy,Wednesday
2019-09-04 10:01:00,361,spices,Wednesday
2019-09-04 10:01:00,334,checkout,Wednesday
2019-09-04 10:01:00,371,spices,Wednesday
2019-09-04 10:01:00,356,spices,Wednesday
2019-09-04 10:02:00,382,spices,Wednesday
2019-09-04 10:02:00,375,fruit,Wednesday
2019-09-04 10:02:00,373,drinks,Wednesday
2019-09-04 10:02:00,371,dairy,Wednesday
2019-09-04 10:02:00,361,dairy,Wednesday
2019-09-04 10:02:00,370,dairy,Wednesday
2019-09-04 10:02:00,362,checkout,Wednesday
2019-09-04 10:02:00,357,checkout,Wednesday
2019-09-04 10:02:00,346,spices,Wednesday
2019-09-04 10:03:00,382,dairy,Wednesday
2019-09-04 10:03:00,381,checkout,Wednesday
2019-09-04 10:03:00,380,drinks,Wednesday
2019-09-04 10:03:00,378,checkout,Wednesday
2019-09-04 10:03:00,356,drinks,Wednesday
2019-09-04 10:03:00,373,checkout,Wednesday
2019-09-04 10:03:00,372,fruit,Wednesday
2019-09-04 10:03:00,368,checkout,Wednesday
2019-09-04 10:03:00,365,checkout,Wednesday
2019-09-04 10:03:00,375,checkout,Wednesday
2019-09-04 10:04:00,346,dairy,Wednesday
2019-09-04 10:04:00,356,spices,Wednesday
2019-09-04 10:04:00,380,checkout,Wednesday
2019-09-04 10:04:00,382,drinks,Wednesday
2019-09-04 10:05:00,389,fruit,Wednesday
2019-09-04 10:05:00,388,fruit,Wednesday
2019-09-04 10:05:00,387,drinks,Wednesday
2019-09-04 10:05:00,385,fruit,Wednesday
2019-09-04 10:05:00,384,spices,Wednesday
2019-09-04 10:05:00,386,spices,Wednesday
2019-09-04 10:05:00,382,spices,Wednesday
2019-09-04 10:05:00,372,checkout,Wednesday
2019-09-04 10:05:00,371,drinks,Wednesday
2019-09-04 10:05:00,363,dairy,Wednesday
2019-09-04 10:05:00,359,checkout,Wednesday
2019-09-04 10:05:00,358,checkout,Wednesday
2019-09-04 10:05:00,383,fruit,Wednesday
2019-09-04 10:06:00,389,spices,Wednesday
2019-09-04 10:06:00,388,checkout,Wednesday
2019-09-04 10:06:00,385,checkout,Wednesday
2019-09-04 10:06:00,374,spices,Wednesday
2019-09-04 10:06:00,371,spices,Wednesday
2019-09-04 10:06:00,364,fruit,Wednesday
2019-09-04 10:06:00,346,fruit,Wednesday
2019-09-04 10:06:00,384,drinks,Wednesday
2019-09-04 10:07:00,390,spices,Wednesday
2019-09-04 10:07:00,389,checkout,Wednesday
2019-09-04 10:07:00,384,checkout,Wednesday
2019-09-04 10:07:00,379,checkout,Wednesday
2019-09-04 10:07:00,364,checkout,Wednesday
2019-09-04 10:07:00,363,checkout,Wednesday
2019-09-04 10:07:00,356,dairy,Wednesday
2019-09-04 10:07:00,382,dairy,Wednesday
2019-09-04 10:07:00,346,checkout,Wednesday
2019-09-04 10:08:00,371,drinks,Wednesday
2019-09-04 10:08:00,374,dairy,Wednesday
2019-09-04 10:08:00,387,spices,Wednesday
2019-09-04 10:08:00,390,dairy,Wednesday
2019-09-04 10:08:00,391,spices,Wednesday
2019-09-04 10:09:00,391,checkout,Wednesday
2019-09-04 10:09:00,340,spices,Wednesday
2019-09-04 10:09:00,386,dairy,Wednesday
2019-09-04 10:09:00,371,checkout,Wednesday
2019-09-04 10:09:00,387,checkout,Wednesday
2019-09-04 10:10:00,394,dairy,Wednesday
2019-09-04 10:10:00,392,fruit,Wednesday
2019-09-04 10:10:00,393,fruit,Wednesday
2019-09-04 10:10:00,382,drinks,Wednesday
2019-09-04 10:10:00,374,checkout,Wednesday
2019-09-04 10:10:00,370,checkout,Wednesday
2019-09-04 10:10:00,383,checkout,Wednesday
2019-09-04 10:10:00,340,dairy,Wednesday
2019-09-04 10:11:00,361,fruit,Wednesday
2019-09-04 10:11:00,392,drinks,Wednesday
2019-09-04 10:11:00,393,checkout,Wednesday
2019-09-04 10:11:00,394,spices,Wednesday
2019-09-04 10:11:00,395,dairy,Wednesday
2019-09-04 10:12:00,356,checkout,Wednesday
2019-09-04 10:12:00,395,drinks,Wednesday
2019-09-04 10:13:00,386,fruit,Wednesday
2019-09-04 10:13:00,390,spices,Wednesday
2019-09-04 10:13:00,395,checkout,Wednesday
2019-09-04 10:14:00,361,dairy,Wednesday
2019-09-04 10:14:00,382,spices,Wednesday
2019-09-04 10:14:00,390,checkout,Wednesday
2019-09-04 10:14:00,394,checkout,Wednesday
2019-09-04 10:14:00,396,drinks,Wednesday
2019-09-04 10:15:00,398,dairy,Wednesday
2019-09-04 10:15:00,399,fruit,Wednesday
2019-09-04 10:15:00,386,dairy,Wednesday
2019-09-04 10:15:00,382,drinks,Wednesday
2019-09-04 10:15:00,397,dairy,Wednesday
2019-09-04 10:16:00,401,fruit,Wednesday
2019-09-04 10:16:00,340,checkout,Wednesday
2019-09-04 10:16:00,361,fruit,Wednesday
2019-09-04 10:16:00,400,fruit,Wednesday
2019-09-04 10:17:00,403,drinks,Wednesday
2019-09-04 10:17:00,392,checkout,Wednesday
2019-09-04 10:17:00,401,checkout,Wednesday
2019-09-04 10:17:00,398,spices,Wednesday
2019-09-04 10:17:00,402,fruit,Wednesday
2019-09-04 10:18:00,382,fruit,Wednesday
2019-09-04 10:18:00,386,drinks,Wednesday
2019-09-04 10:18:00,396,fruit,Wednesday
2019-09-04 10:18:00,398,dairy,Wednesday
2019-09-04 10:18:00,402,dairy,Wednesday
2019-09-04 10:18:00,404,dairy,Wednesday
2019-09-04 10:19:00,361,checkout,Wednesday
2019-09-04 10:19:00,382,dairy,Wednesday
2019-09-04 10:19:00,386,checkout,Wednesday
2019-09-04 10:19:00,396,checkout,Wednesday
2019-09-04 10:19:00,399,checkout,Wednesday
2019-09-04 10:20:00,403,spices,Wednesday
2019-09-04 10:20:00,404,fruit,Wednesday
2019-09-04 10:20:00,398,checkout,Wednesday
2019-09-04 10:20:00,382,checkout,Wednesday
2019-09-04 10:20:00,402,spices,Wednesday
2019-09-04 10:21:00,405,fruit,Wednesday
2019-09-04 10:21:00,406,dairy,Wednesday
2019-09-04 10:21:00,407,dairy,Wednesday
2019-09-04 10:21:00,408,fruit,Wednesday
2019-09-04 10:21:00,409,drinks,Wednesday
2019-09-04 10:21:00,403,dairy,Wednesday
2019-09-04 10:21:00,404,spices,Wednesday
2019-09-04 10:22:00,402,drinks,Wednesday
2019-09-04 10:22:00,403,drinks,Wednesday
2019-09-04 10:22:00,405,dairy,Wednesday
2019-09-04 10:22:00,410,dairy,Wednesday
2019-09-04 10:22:00,400,dairy,Wednesday
2019-09-04 10:23:00,414,spices,Wednesday
2019-09-04 10:23:00,416,dairy,Wednesday
2019-09-04 10:23:00,415,spices,Wednesday
2019-09-04 10:23:00,411,spices,Wednesday
2019-09-04 10:23:00,412,fruit,Wednesday
2019-09-04 10:23:00,413,fruit,Wednesday
2019-09-04 10:23:00,403,checkout,Wednesday
2019-09-04 10:23:00,409,checkout,Wednesday
2019-09-04 10:24:00,402,checkout,Wednesday
2019-09-04 10:24:00,404,checkout,Wednesday
2019-09-04 10:24:00,408,drinks,Wednesday
2019-09-04 10:24:00,414,dairy,Wednesday
2019-09-04 10:24:00,415,fruit,Wednesday
2019-09-04 10:24:00,417,dairy,Wednesday
2019-09-04 10:24:00,418,fruit,Wednesday
2019-09-04 10:25:00,408,fruit,Wednesday
2019-09-04 10:25:00,414,fruit,Wednesday
2019-09-04 10:26:00,422,spices,Wednesday
2019-09-04 10:26:00,420,dairy,Wednesday
2019-09-04 10:26:00,419,drinks,Wednesday
2019-09-04 10:26:00,423,spices,Wednesday
2019-09-04 10:26:00,415,checkout,Wednesday
2019-09-04 10:26:00,416,checkout,Wednesday
2019-09-04 10:26:00,397,drinks,Wednesday
2019-09-04 10:26:00,421,dairy,Wednesday
2019-09-04 10:26:00,410,spices,Wednesday
2019-09-04 10:26:00,400,drinks,Wednesday
2019-09-04 10:26:00,411,dairy,Wednesday
2019-09-04 10:27:00,424,drinks,Wednesday
2019-09-04 10:27:00,421,checkout,Wednesday
2019-09-04 10:27:00,414,dairy,Wednesday
2019-09-04 10:27:00,423,drinks,Wednesday
2019-09-04 10:27:00,412,drinks,Wednesday
2019-09-04 10:27:00,408,drinks,Wednesday
2019-09-04 10:27:00,406,checkout,Wednesday
2019-09-04 10:27:00,397,checkout,Wednesday
2019-09-04 10:27:00,413,checkout,Wednesday
2019-09-04 10:27:00,418,checkout,Wednesday
2019-09-04 10:28:00,400,checkout,Wednesday
2019-09-04 10:28:00,407,spices,Wednesday
2019-09-04 10:28:00,410,checkout,Wednesday
2019-09-04 10:28:00,411,checkout,Wednesday
2019-09-04 10:28:00,420,drinks,Wednesday
2019-09-04 10:28:00,422,dairy,Wednesday
2019-09-04 10:28:00,425,dairy,Wednesday
2019-09-04 10:28:00,424,checkout,Wednesday
2019-09-04 10:28:00,426,fruit,Wednesday
2019-09-04 10:29:00,407,dairy,Wednesday
2019-09-04 10:29:00,425,spices,Wednesday
2019-09-04 10:29:00,408,fruit,Wednesday
2019-09-04 10:29:00,420,checkout,Wednesday
2019-09-04 10:29:00,419,checkout,Wednesday
2019-09-04 10:29:00,423,fruit,Wednesday
2019-09-04 10:30:00,426,checkout,Wednesday
2019-09-04 10:30:00,423,checkout,Wednesday
2019-09-04 10:30:00,425,drinks,Wednesday
2019-09-04 10:30:00,427,drinks,Wednesday
2019-09-04 10:31:00,408,spices,Wednesday
2019-09-04 10:31:00,431,dairy,Wednesday
2019-09-04 10:31:00,430,dairy,Wednesday
2019-09-04 10:31:00,405,drinks,Wednesday
2019-09-04 10:31:00,428,dairy,Wednesday
2019-09-04 10:31:00,425,checkout,Wednesday
2019-09-04 10:31:00,429,fruit,Wednesday
2019-09-04 10:31:00,414,spices,Wednesday
2019-09-04 10:32:00,408,checkout,Wednesday
2019-09-04 10:32:00,412,checkout,Wednesday
2019-09-04 10:32:00,414,drinks,Wednesday
2019-09-04 10:32:00,429,spices,Wednesday
2019-09-04 10:32:00,430,drinks,Wednesday
2019-09-04 10:32:00,432,spices,Wednesday
2019-09-04 10:33:00,432,drinks,Wednesday
2019-09-04 10:33:00,433,dairy,Wednesday
2019-09-04 10:34:00,427,checkout,Wednesday
2019-09-04 10:34:00,428,checkout,Wednesday
2019-09-04 10:34:00,431,spices,Wednesday
2019-09-04 10:34:00,414,spices,Wednesday
2019-09-04 10:35:00,434,fruit,Wednesday
2019-09-04 10:35:00,432,checkout,Wednesday
2019-09-04 10:35:00,430,checkout,Wednesday
2019-09-04 10:35:00,429,drinks,Wednesday
2019-09-04 10:35:00,431,dairy,Wednesday
2019-09-04 10:35:00,414,checkout,Wednesday
2019-09-04 10:36:00,422,checkout,Wednesday
2019-09-04 10:36:00,429,spices,Wednesday
2019-09-04 10:36:00,431,spices,Wednesday
2019-09-04 10:37:00,405,fruit,Wednesday
2019-09-04 10:37:00,429,drinks,Wednesday
2019-09-04 10:37:00,431,checkout,Wednesday
2019-09-04 10:39:00,407,checkout,Wednesday
2019-09-04 10:39:00,433,checkout,Wednesday
2019-09-04 10:39:00,434,dairy,Wednesday
2019-09-04 10:40:00,405,checkout,Wednesday
2019-09-04 10:40:00,434,checkout,Wednesday
2019-09-04 10:41:00,429,spices,Wednesday
2019-09-04 10:42:00,435,dairy,Wednesday
2019-09-04 10:42:00,429,drinks,Wednesday
2019-09-04 10:42:00,417,spices,Wednesday
2019-09-04 10:44:00,429,checkout,Wednesday
2019-09-04 10:45:00,417,drinks,Wednesday
2019-09-04 10:46:00,417,spices,Wednesday
2019-09-04 10:48:00,435,spices,Wednesday
2019-09-04 10:48:00,436,dairy,Wednesday
2019-09-04 10:49:00,417,fruit,Wednesday
2019-09-04 10:50:00,417,spices,Wednesday
2019-09-04 10:50:00,436,checkout,Wednesday
2019-09-04 10:51:00,417,drinks,Wednesday
2019-09-04 10:51:00,435,fruit,Wednesday
2019-09-04 10:53:00,437,fruit,Wednesday
2019-09-04 10:53:00,438,spices,Wednesday
2019-09-04 10:54:00,417,spices,Wednesday
2019-09-04 10:54:00,435,dairy,Wednesday
2019-09-04 10:54:00,437,checkout,Wednesday
2019-09-04 10:54:00,438,dairy,Wednesday
2019-09-04 10:54:00,439,spices,Wednesday
2019-09-04 10:55:00,439,checkout,Wednesday
2019-09-04 10:55:00,440,spices,Wednesday
2019-09-04 10:56:00,441,fruit,Wednesday
2019-09-04 10:56:00,435,spices,Wednesday
2019-09-04 10:56:00,417,checkout,Wednesday
2019-09-04 10:56:00,440,drinks,Wednesday
2019-09-04 10:57:00,438,checkout,Wednesday
2019-09-04 10:57:00,441,checkout,Wednesday
2019-09-04 10:57:00,442,spices,Wednesday
2019-09-04 10:57:00,443,fruit,Wednesday
2019-09-04 10:58:00,448,fruit,Wednesday
2019-09-04 10:58:00,447,dairy,Wednesday
2019-09-04 10:58:00,446,dairy,Wednesday
2019-09-04 10:58:00,445,fruit,Wednesday
2019-09-04 10:58:00,442,fruit,Wednesday
2019-09-04 10:58:00,440,fruit,Wednesday
2019-09-04 10:58:00,435,dairy,Wednesday
2019-09-04 10:58:00,444,spices,Wednesday
2019-09-04 10:59:00,440,checkout,Wednesday
2019-09-04 10:59:00,445,checkout,Wednesday
2019-09-04 10:59:00,449,drinks,Wednesday
2019-09-04 10:59:00,450,fruit,Wednesday
2019-09-04 11:00:00,451,spices,Wednesday
2019-09-04 11:00:00,448,checkout,Wednesday
2019-09-04 11:00:00,442,checkout,Wednesday
2019-09-04 11:00:00,435,fruit,Wednesday
2019-09-04 11:01:00,457,fruit,Wednesday
2019-09-04 11:01:00,456,fruit,Wednesday
2019-09-04 11:01:00,455,drinks,Wednesday
2019-09-04 11:01:00,454,dairy,Wednesday
2019-09-04 11:01:00,435,checkout,Wednesday
2019-09-04 11:01:00,452,dairy,Wednesday
2019-09-04 11:01:00,443,spices,Wednesday
2019-09-04 11:01:00,453,dairy,Wednesday
2019-09-04 11:01:00,451,fruit,Wednesday
2019-09-04 11:01:00,446,checkout,Wednesday
2019-09-04 11:02:00,451,dairy,Wednesday
2019-09-04 11:02:00,456,checkout,Wednesday
2019-09-04 11:02:00,457,checkout,Wednesday
2019-09-04 11:02:00,458,dairy,Wednesday
2019-09-04 11:03:00,444,drinks,Wednesday
2019-09-04 11:03:00,454,checkout,Wednesday
2019-09-04 11:03:00,459,fruit,Wednesday
2019-09-04 11:03:00,450,spices,Wednesday
2019-09-04 11:04:00,450,drinks,Wednesday
2019-09-04 11:04:00,455,checkout,Wednesday
2019-09-04 11:05:00,460,dairy,Wednesday
2019-09-04 11:05:00,461,dairy,Wednesday
2019-09-04 11:05:00,459,checkout,Wednesday
2019-09-04 11:05:00,451,drinks,Wednesday
2019-09-04 11:05:00,453,checkout,Wednesday
2019-09-04 11:05:00,447,spices,Wednesday
2019-09-04 11:05:00,450,checkout,Wednesday
2019-09-04 11:06:00,444,checkout,Wednesday
2019-09-04 11:06:00,458,drinks,Wednesday
2019-09-04 11:06:00,460,drinks,Wednesday
2019-09-04 11:06:00,461,checkout,Wednesday
2019-09-04 11:06:00,443,fruit,Wednesday
2019-09-04 11:07:00,447,checkout,Wednesday
2019-09-04 11:07:00,452,checkout,Wednesday
2019-09-04 11:07:00,460,checkout,Wednesday
2019-09-04 11:07:00,462,fruit,Wednesday
2019-09-04 11:07:00,463,drinks,Wednesday
2019-09-04 11:07:00,464,drinks,Wednesday
2019-09-04 11:07:00,465,spices,Wednesday
2019-09-04 11:07:00,449,fruit,Wednesday
2019-09-04 11:08:00,463,checkout,Wednesday
2019-09-04 11:08:00,443,spices,Wednesday
2019-09-04 11:09:00,466,fruit,Wednesday
2019-09-04 11:09:00,467,fruit,Wednesday
2019-09-04 11:09:00,468,dairy,Wednesday
2019-09-04 11:09:00,469,fruit,Wednesday
2019-09-04 11:09:00,470,spices,Wednesday
2019-09-04 11:09:00,471,drinks,Wednesday
2019-09-04 11:09:00,464,spices,Wednesday
2019-09-04 11:10:00,473,fruit,Wednesday
2019-09-04 11:10:00,465,fruit,Wednesday
2019-09-04 11:10:00,462,dairy,Wednesday
2019-09-04 11:10:00,443,dairy,Wednesday
2019-09-04 11:10:00,472,fruit,Wednesday
2019-09-04 11:11:00,471,checkout,Wednesday
2019-09-04 11:11:00,475,fruit,Wednesday
2019-09-04 11:11:00,474,spices,Wednesday
2019-09-04 11:11:00,469,dairy,Wednesday
2019-09-04 11:11:00,472,dairy,Wednesday
2019-09-04 11:11:00,466,checkout,Wednesday
2019-09-04 11:11:00,464,dairy,Wednesday
2019-09-04 11:11:00,462,spices,Wednesday
2019-09-04 11:11:00,449,checkout,Wednesday
2019-09-04 11:11:00,443,drinks,Wednesday
2019-09-04 11:11:00,467,checkout,Wednesday
2019-09-04 11:12:00,476,dairy,Wednesday
2019-09-04 11:12:00,475,checkout,Wednesday
2019-09-04 11:12:00,477,drinks,Wednesday
2019-09-04 11:12:00,470,drinks,Wednesday
2019-09-04 11:12:00,458,spices,Wednesday
2019-09-04 11:12:00,451,spices,Wednesday
2019-09-04 11:12:00,473,spices,Wednesday
2019-09-04 11:13:00,443,spices,Wednesday
2019-09-04 11:13:00,451,checkout,Wednesday
2019-09-04 11:13:00,458,fruit,Wednesday
2019-09-04 11:13:00,462,checkout,Wednesday
2019-09-04 11:13:00,473,dairy,Wednesday
2019-09-04 11:13:00,474,dairy,Wednesday
2019-09-04 11:14:00,458,dairy,Wednesday
2019-09-04 11:14:00,472,checkout,Wednesday
2019-09-04 11:15:00,469,drinks,Wednesday
2019-09-04 11:15:00,477,checkout,Wednesday
2019-09-04 11:15:00,458,spices,Wednesday
2019-09-04 11:15:00,465,checkout,Wednesday
2019-09-04 11:15:00,443,drinks,Wednesday
2019-09-04 11:16:00,464,drinks,Wednesday
2019-09-04 11:16:00,469,checkout,Wednesday
2019-09-04 11:16:00,470,spices,Wednesday
2019-09-04 11:16:00,476,spices,Wednesday
2019-09-04 11:16:00,478,dairy,Wednesday
2019-09-04 11:16:00,479,fruit,Wednesday
2019-09-04 11:17:00,479,spices,Wednesday
2019-09-04 11:17:00,473,checkout,Wednesday
2019-09-04 11:17:00,458,dairy,Wednesday
2019-09-04 11:17:00,443,spices,Wednesday
2019-09-04 11:17:00,468,fruit,Wednesday
2019-09-04 11:18:00,443,checkout,Wednesday
2019-09-04 11:18:00,464,checkout,Wednesday
2019-09-04 11:18:00,470,checkout,Wednesday
2019-09-04 11:18:00,478,fruit,Wednesday
2019-09-04 11:19:00,458,spices,Wednesday
2019-09-04 11:19:00,476,dairy,Wednesday
2019-09-04 11:19:00,479,checkout,Wednesday
2019-09-04 11:20:00,481,fruit,Wednesday
2019-09-04 11:20:00,482,spices,Wednesday
2019-09-04 11:20:00,468,checkout,Wednesday
2019-09-04 11:20:00,480,fruit,Wednesday
2019-09-04 11:20:00,476,checkout,Wednesday
2019-09-04 11:22:00,458,dairy,Wednesday
2019-09-04 11:22:00,474,drinks,Wednesday
2019-09-04 11:22:00,480,checkout,Wednesday
2019-09-04 11:22:00,481,checkout,Wednesday
2019-09-04 11:22:00,482,drinks,Wednesday
2019-09-04 11:23:00,483,fruit,Wednesday
2019-09-04 11:23:00,484,fruit,Wednesday
2019-09-04 11:23:00,478,dairy,Wednesday
2019-09-04 11:23:00,474,checkout,Wednesday
2019-09-04 11:23:00,482,checkout,Wednesday
2019-09-04 11:24:00,458,spices,Wednesday
2019-09-04 11:25:00,458,checkout,Wednesday
2019-09-04 11:25:00,483,checkout,Wednesday
2019-09-04 11:25:00,484,checkout,Wednesday
2019-09-04 11:25:00,485,drinks,Wednesday
2019-09-04 11:25:00,486,spices,Wednesday
2019-09-04 11:26:00,485,checkout,Wednesday
2019-09-04 11:26:00,486,drinks,Wednesday
2019-09-04 11:27:00,491,dairy,Wednesday
2019-09-04 11:27:00,492,fruit,Wednesday
2019-09-04 11:27:00,490,spices,Wednesday
2019-09-04 11:27:00,487,fruit,Wednesday
2019-09-04 11:27:00,488,spices,Wednesday
2019-09-04 11:27:00,486,checkout,Wednesday
2019-09-04 11:27:00,489,dairy,Wednesday
2019-09-04 11:27:00,478,drinks,Wednesday
2019-09-04 11:28:00,487,dairy,Wednesday
2019-09-04 11:28:00,489,spices,Wednesday
2019-09-04 11:28:00,490,checkout,Wednesday
2019-09-04 11:28:00,478,checkout,Wednesday
2019-09-04 11:29:00,488,dairy,Wednesday
2019-09-04 11:29:00,492,dairy,Wednesday
2019-09-04 11:29:00,493,spices,Wednesday
2019-09-04 11:30:00,496,dairy,Wednesday
2019-09-04 11:30:00,495,dairy,Wednesday
2019-09-04 11:30:00,491,fruit,Wednesday
2019-09-04 11:30:00,488,fruit,Wednesday
2019-09-04 11:30:00,494,dairy,Wednesday
2019-09-04 11:30:00,489,dairy,Wednesday
2019-09-04 11:31:00,491,checkout,Wednesday
2019-09-04 11:31:00,493,dairy,Wednesday
2019-09-04 11:31:00,495,checkout,Wednesday
2019-09-04 11:31:00,497,fruit,Wednesday
2019-09-04 11:32:00,494,checkout,Wednesday
2019-09-04 11:32:00,493,drinks,Wednesday
2019-09-04 11:33:00,488,checkout,Wednesday
2019-09-04 11:33:00,489,checkout,Wednesday
2019-09-04 11:33:00,493,fruit,Wednesday
2019-09-04 11:33:00,496,spices,Wednesday
2019-09-04 11:33:00,498,dairy,Wednesday
2019-09-04 11:33:00,499,fruit,Wednesday
